t,j,x_C,x_U,state_probability,equilibrium_type,equilibrium_multiplicity,equilibrium_selection_reason
0,0,0,0,1.0,PURE_NASH,1,UNIQUE_PURE_NE
1,0,0,0,0.28562642263543137,PURE_NASH,1,UNIQUE_PURE_NE
1,1,0,0,0.7143735773645686,PURE_NASH,1,UNIQUE_PURE_NE
2,0,0,0,0.08158245330751406,PURE_NASH,1,UNIQUE_PURE_NE
2,1,0,0,0.4080879386558346,PURE_NASH,1,UNIQUE_PURE_NE
2,2,0,0,0.5103296080366513,PURE_NASH,1,UNIQUE_PURE_NE
3,0,0,0,0.023302104288047354,PURE_NASH,1,UNIQUE_PURE_NE
3,1,0,0,0.1748410470584001,PURE_NASH,1,UNIQUE_PURE_NE
3,2,0,0,0.4372908609253518,PURE_NASH,1,UNIQUE_PURE_NE
3,3,0,0,0.3645659877282007,PURE_NASH,1,UNIQUE_PURE_NE
4,0,0,0,0.006655696687672711,PURE_NASH,1,UNIQUE_PURE_NE
4,1,0,0,0.06658563040149858,PURE_NASH,1,UNIQUE_PURE_NE
4,2,0,0,0.24980364851455233,PURE_NASH,1,UNIQUE_PURE_NE
4,3,0,0,0.41651871555743414,PURE_NASH,1,UNIQUE_PURE_NE
4,4,0,0,0.26043630883884217,PURE_NASH,1,UNIQUE_PURE_NE
5,0,0,0,0.0019010428350464464,PURE_NASH,1,UNIQUE_PURE_NE
5,1,0,0,0.023773269263131325,PURE_NASH,1,UNIQUE_PURE_NE
5,2,0,0,0.11891753747748379,PURE_NASH,1,UNIQUE_PURE_NE
5,3,0,0,0.2974218767134368,PURE_NASH,1,UNIQUE_PURE_NE
5,4,0,0,0.3719374560900743,PURE_NASH,1,UNIQUE_PURE_NE
5,5,0,0,0.1860488176208273,PURE_NASH,2,MAX_TOTAL_PAYOFF
6,0,0,0,0.0005429880642510349,PURE_NASH,1,UNIQUE_PURE_NE
6,1,0,0,0.00814832862477247,PURE_NASH,1,UNIQUE_PURE_NE
6,2,0,0,0.0509489862274628,PURE_NASH,1,UNIQUE_PURE_NE
6,3,0,0,0.16990309331835052,PURE_NASH,1,UNIQUE_PURE_NE
6,4,0,0,0.3187054950813923,PURE_NASH,1,UNIQUE_PURE_NE
6,5,0,0,0.2657022910629435,PURE_NASH,1,UNIQUE_PURE_NE
6,5,1,1,0.05314045821258871,PURE_NASH,1,UNIQUE_PURE_NE
6,6,1,1,0.1329083594082386,PURE_NASH,1,UNIQUE_PURE_NE
7,0,0,0,0.00015509173832576088,PURE_NASH,1,UNIQUE_PURE_NE
7,1,0,0,0.0027152742814769188,PURE_NASH,1,UNIQUE_PURE_NE
7,2,0,0,0.020373327342272887,PURE_NASH,1,UNIQUE_PURE_NE
7,3,0,0,0.08492542229362506,PURE_NASH,1,UNIQUE_PURE_NE
7,4,0,0,0.21240499101348836,PURE_NASH,1,UNIQUE_PURE_NE
7,5,0,0,0.3035663795293868,PURE_NASH,1,UNIQUE_PURE_NE
7,5,1,1,0.015178318976469343,PURE_NASH,1,UNIQUE_PURE_NE
7,6,0,0,0.18981069618059682,PURE_NASH,2,MAX_TOTAL_PAYOFF
7,6,1,1,0.07592427847223873,PURE_NASH,1,UNIQUE_PURE_NE
7,7,1,1,0.09494622017211925,PURE_NASH,1,UNIQUE_PURE_NE
8,0,0,0,4.429829839829751e-05,PURE_NASH,1,UNIQUE_PURE_NE
8,1,0,0,0.000886347519419707,PURE_NASH,1,UNIQUE_PURE_NE
8,2,0,0,0.0077588808079387004,PURE_NASH,1,UNIQUE_PURE_NE
8,3,0,0,0.0388111112968503,PURE_NASH,1,UNIQUE_PURE_NE
8,4,0,0,0.12133695546618725,PURE_NASH,1,UNIQUE_PURE_NE
8,5,0,0,0.23844309229776312,PURE_NASH,1,UNIQUE_PURE_NE
8,5,1,1,0.004335328950868421,PURE_NASH,1,UNIQUE_PURE_NE
8,6,0,0,0.21685980051201842,PURE_NASH,1,UNIQUE_PURE_NE
8,6,1,1,0.08674392020480737,PURE_NASH,1,UNIQUE_PURE_NE
8,7,1,1,0.21695319368414756,PURE_NASH,1,UNIQUE_PURE_NE
8,8,1,1,0.0678270709616008,PURE_NASH,1,UNIQUE_PURE_NE
9,0,0,0,1.2652764500342575e-05,PURE_NASH,1,UNIQUE_PURE_NE
9,1,0,0,0.0002848098050815944,PURE_NASH,1,UNIQUE_PURE_NE
9,2,0,0,0.0028493246170623043,PURE_NASH,1,UNIQUE_PURE_NE
9,3,0,0,0.016628218317337393,PURE_NASH,1,UNIQUE_PURE_NE
9,4,0,0,0.06238267294190709,PURE_NASH,1,UNIQUE_PURE_NE
9,5,0,0,0.15478556239804558,PURE_NASH,1,UNIQUE_PURE_NE
9,5,1,1,0.0012382844991843647,PURE_NASH,1,UNIQUE_PURE_NE
9,6,0,0,0.23227833387630417,PURE_NASH,1,UNIQUE_PURE_NE
9,6,1,1,0.027873400065156498,PURE_NASH,1,UNIQUE_PURE_NE
9,7,0,0,0.1549189114783373,PURE_NASH,2,MAX_TOTAL_PAYOFF
9,7,1,1,0.12393512918266986,PURE_NASH,1,UNIQUE_PURE_NE
9,8,1,1,0.17435883272941421,PURE_NASH,1,UNIQUE_PURE_NE
9,9,1,1,0.04845386732499922,PURE_NASH,1,UNIQUE_PURE_NE
10,0,0,0,3.613963860681431e-06,PURE_NASH,1,UNIQUE_PURE_NE
10,1,0,0,9.038800639661145e-05,PURE_NASH,1,UNIQUE_PURE_NE
10,2,0,0,0.0010173029966232205,PURE_NASH,1,UNIQUE_PURE_NE
10,3,0,0,0.00678494073254576,PURE_NASH,1,UNIQUE_PURE_NE
10,4,0,0,0.029696899511388403,PURE_NASH,1,UNIQUE_PURE_NE
10,5,0,0,0.08877537969844115,PURE_NASH,1,UNIQUE_PURE_NE
10,5,1,1,0.0003536867717069368,PURE_NASH,1,UNIQUE_PURE_NE
10,6,0,0,0.17691954549548555,PURE_NASH,1,UNIQUE_PURE_NE
10,6,1,1,0.008845977274774278,PURE_NASH,1,UNIQUE_PURE_NE
10,7,0,0,0.16593350431549708,PURE_NASH,1,UNIQUE_PURE_NE
10,7,1,1,0.09956010258929825,PURE_NASH,1,UNIQUE_PURE_NE
10,8,1,1,0.24900744823696072,PURE_NASH,1,UNIQUE_PURE_NE
10,9,1,1,0.1383970478689134,PURE_NASH,1,UNIQUE_PURE_NE
10,10,1,1,0.034614162538107875,PURE_NASH,1,UNIQUE_PURE_NE
11,0,0,0,1.0322435690601696e-06,PURE_NASH,1,UNIQUE_PURE_NE
11,1,0,0,2.8398923207833875e-05,PURE_NASH,1,UNIQUE_PURE_NE
11,2,0,0,0.0003551394191421936,PURE_NASH,1,UNIQUE_PURE_NE
11,3,0,0,0.002664692730191894,PURE_NASH,1,UNIQUE_PURE_NE
11,4,0,0,0.01332920155411705,PURE_NASH,1,UNIQUE_PURE_NE
11,5,0,0,0.046571274461954484,PURE_NASH,1,UNIQUE_PURE_NE
11,5,1,1,0.00010102228733612687,PURE_NASH,1,UNIQUE_PURE_NE
11,6,0,0,0.1139516824512353,PURE_NASH,1,UNIQUE_PURE_NE
11,6,1,1,0.0027793093280789093,PURE_NASH,1,UNIQUE_PURE_NE
11,7,0,0,0.1737816418543199,PURE_NASH,1,UNIQUE_PURE_NE
11,7,1,1,0.03475632837086398,PURE_NASH,1,UNIQUE_PURE_NE
11,8,0,0,0.11853851108250074,PURE_NASH,2,MAX_TOTAL_PAYOFF
11,8,1,1,0.1422462132990009,PURE_NASH,1,UNIQUE_PURE_NE
11,9,1,1,0.21741419527356257,PURE_NASH,1,UNIQUE_PURE_NE
11,10,1,1,0.10875391360109224,PURE_NASH,1,UNIQUE_PURE_NE
11,11,1,1,0.024727443119826758,PURE_NASH,1,UNIQUE_PURE_NE
12,0,0,0,2.948360379190861e-07,PURE_NASH,1,UNIQUE_PURE_NE
12,1,0,0,8.848890373693001e-06,PURE_NASH,1,UNIQUE_PURE_NE
12,2,0,0,0.00012172464219169175,PURE_NASH,1,UNIQUE_PURE_NE
12,3,0,0,0.0010148088692631353,PURE_NASH,1,UNIQUE_PURE_NE
12,4,0,0,0.005710758234733627,PURE_NASH,1,UNIQUE_PURE_NE
12,5,0,0,0.022824015919768847,PURE_NASH,1,UNIQUE_PURE_NE
12,5,1,1,2.8854634538266557e-05,PURE_NASH,1,UNIQUE_PURE_NE
12,6,0,0,0.06581689935164861,PURE_NASH,1,UNIQUE_PURE_NE
12,6,1,1,0.0008660118335743236,PURE_NASH,1,UNIQUE_PURE_NE
12,7,0,0,0.13104069972196145,PURE_NASH,1,UNIQUE_PURE_NE
12,7,1,1,0.011912790883814674,PURE_NASH,1,UNIQUE_PURE_NE
12,8,0,0,0.12414501317175876,PURE_NASH,1,UNIQUE_PURE_NE
12,8,1,1,0.09931601053740702,PURE_NASH,1,UNIQUE_PURE_NE
12,9,1,1,0.24839695530459516,PURE_NASH,1,UNIQUE_PURE_NE
12,10,1,1,0.18637794773689653,PURE_NASH,1,UNIQUE_PURE_NE
12,11,1,1,0.08475373343084672,PURE_NASH,1,UNIQUE_PURE_NE
12,12,1,1,0.01766463200058953,PURE_NASH,1,UNIQUE_PURE_NE
13,0,0,0,8.421296277483295e-08,PURE_NASH,1,UNIQUE_PURE_NE
13,1,0,0,2.738099976875291e-06,PURE_NASH,1,UNIQUE_PURE_NE
13,2,0,0,4.108918756775278e-05,PURE_NASH,1,UNIQUE_PURE_NE
13,3,0,0,0.0003768130950822374,PURE_NASH,1,UNIQUE_PURE_NE
13,4,0,0,0.0023560960873995956,PURE_NASH,1,UNIQUE_PURE_NE
13,5,0,0,0.01059875680694854,PURE_NASH,1,UNIQUE_PURE_NE
13,5,1,1,8.241646039617838e-06,PURE_NASH,1,UNIQUE_PURE_NE
13,6,0,0,0.03510391941319877,PURE_NASH,1,UNIQUE_PURE_NE
13,6,1,1,0.0002679688504824333,PURE_NASH,1,UNIQUE_PURE_NE
13,7,0,0,0.08444654012210859,PURE_NASH,1,UNIQUE_PURE_NE
13,7,1,1,0.004021263815338503,PURE_NASH,1,UNIQUE_PURE_NE
13,8,0,0,0.1290711094410118,PURE_NASH,1,UNIQUE_PURE_NE
13,8,1,1,0.03687745984028908,PURE_NASH,1,UNIQUE_PURE_NE
13,9,0,0,0.08868591717148079,PURE_NASH,2,MAX_TOTAL_PAYOFF
13,9,1,1,0.1418974674743693,PURE_NASH,1,UNIQUE_PURE_NE
13,10,1,1,0.23068268803763364,PURE_NASH,1,UNIQUE_PURE_NE
13,11,1,1,0.1573513869515231,PURE_NASH,1,UNIQUE_PURE_NE
13,12,1,1,0.06559131339149675,PURE_NASH,1,UNIQUE_PURE_NE
13,13,1,1,0.01261914635508978,PURE_NASH,1,UNIQUE_PURE_NE
14,0,0,0,2.4053447296906287e-08,PURE_NASH,1,UNIQUE_PURE_NE
14,1,0,0,8.422332166909733e-07,PURE_NASH,1,UNIQUE_PURE_NE
14,2,0,0,1.3692183929635713e-05,PURE_NASH,1,UNIQUE_PURE_NE
14,3,0,0,0.00013698080626430343,PURE_NASH,1,UNIQUE_PURE_NE
14,4,0,0,0.0009421486155609963,PURE_NASH,1,UNIQUE_PURE_NE
14,5,0,0,0.004710417781721952,PURE_NASH,1,UNIQUE_PURE_NE
14,5,1,1,2.3540318749235137e-06,PURE_NASH,1,UNIQUE_PURE_NE
14,6,0,0,0.017598078738271336,PURE_NASH,1,UNIQUE_PURE_NE
14,6,1,1,8.242659830572053e-05,PURE_NASH,1,UNIQUE_PURE_NE
14,7,0,0,0.04919747564974163,PURE_NASH,1,UNIQUE_PURE_NE
14,7,1,1,0.0013400090643898497,PURE_NASH,1,UNIQUE_PURE_NE
14,8,0,0,0.09719249621831375,PURE_NASH,1,UNIQUE_PURE_NE
14,8,1,1,0.013405861547353619,PURE_NASH,1,UNIQUE_PURE_NE
14,9,0,0,0.09220499018578934,PURE_NASH,1,UNIQUE_PURE_NE
14,9,1,1,0.09220499018578934,PURE_NASH,1,UNIQUE_PURE_NE
14,10,1,1,0.2306117483184008,PURE_NASH,1,UNIQUE_PURE_NE
14,11,1,1,0.20973733084120616,PURE_NASH,1,UNIQUE_PURE_NE
14,12,1,1,0.13114228539980874,PURE_NASH,1,UNIQUE_PURE_NE
14,13,1,1,0.050461062821641305,PURE_NASH,1,UNIQUE_PURE_NE
14,14,1,1,0.009014784724972543,PURE_NASH,1,UNIQUE_PURE_NE
15,0,0,0,6.870300103465229e-09,PURE_NASH,1,UNIQUE_PURE_NE
15,1,0,0,2.577472079016159e-07,PURE_NASH,1,UNIQUE_PURE_NE
15,2,0,0,4.51251866987099e-06,PURE_NASH,1,UNIQUE_PURE_NE
15,3,0,0,4.8906672078737595e-05,PURE_NASH,1,UNIQUE_PURE_NE
15,4,0,0,0.00036695800725492503,PURE_NASH,1,UNIQUE_PURE_NE
15,5,0,0,0.00201846585701895,PURE_NASH,1,UNIQUE_PURE_NE
15,5,1,1,6.723737032041804e-07,PURE_NASH,1,UNIQUE_PURE_NE
15,6,0,0,0.008391474276879474,PURE_NASH,1,UNIQUE_PURE_NE
15,6,1,1,2.522487257579e-05,PURE_NASH,1,UNIQUE_PURE_NE
15,7,0,0,0.026623701435531694,PURE_NASH,1,UNIQUE_PURE_NE
15,7,1,1,0.000441625379262374,PURE_NASH,1,UNIQUE_PURE_NE
15,8,0,0,0.06290612167905683,PURE_NASH,1,UNIQUE_PURE_NE
15,8,1,1,0.004786335345145628,PURE_NASH,1,UNIQUE_PURE_NE
15,9,0,0,0.09576793271237116,PURE_NASH,1,UNIQUE_PURE_NE
15,9,1,1,0.035912974767139186,PURE_NASH,1,UNIQUE_PURE_NE
15,10,0,0,0.06586880868988727,PURE_NASH,2,MAX_TOTAL_PAYOFF
15,10,1,1,0.13173761737977455,PURE_NASH,1,UNIQUE_PURE_NE
15,11,1,1,0.22464946312979117,PURE_NASH,1,UNIQUE_PURE_NE
15,12,1,1,0.18728850917491063,PURE_NASH,1,UNIQUE_PURE_NE
15,13,1,1,0.10809759642095378,PURE_NASH,1,UNIQUE_PURE_NE
15,14,1,1,0.03862291067733657,PURE_NASH,1,UNIQUE_PURE_NE
15,15,1,1,0.006439924013150105,PURE_NASH,1,UNIQUE_PURE_NE
16,0,0,0,1.9623392409846076e-09,PURE_NASH,1,UNIQUE_PURE_NE
16,1,0,0,7.852737379968996e-08,PURE_NASH,1,UNIQUE_PURE_NE
16,2,0,0,1.4730223597152524e-06,PURE_NASH,1,UNIQUE_PURE_NE
16,3,0,0,1.71926618939741e-05,PURE_NASH,1,UNIQUE_PURE_NE
16,4,0,0,0.00013975053715953455,PURE_NASH,1,UNIQUE_PURE_NE
16,5,0,0,0.0008386722863373568,PURE_NASH,1,UNIQUE_PURE_NE
16,5,1,1,1.9204769552034733e-07,PURE_NASH,1,UNIQUE_PURE_NE
16,6,0,0,0.003838765453409195,PURE_NASH,1,UNIQUE_PURE_NE
16,6,1,1,7.68521612294133e-06,PURE_NASH,1,UNIQUE_PURE_NE
16,7,0,0,0.013599080096881863,PURE_NASH,1,UNIQUE_PURE_NE
16,7,1,1,0.00014415985968426002,PURE_NASH,1,UNIQUE_PURE_NE
16,8,0,0,0.03698691933424514,PURE_NASH,1,UNIQUE_PURE_NE
16,8,1,1,0.001682589344206115,PURE_NASH,1,UNIQUE_PURE_NE
16,9,0,0,0.07229232320582396,PURE_NASH,1,UNIQUE_PURE_NE
16,9,1,1,0.01367692601191264,PURE_NASH,1,UNIQUE_PURE_NE
16,10,0,0,0.06841408068854589,PURE_NASH,1,UNIQUE_PURE_NE
16,10,1,1,0.08209689682625507,PURE_NASH,1,UNIQUE_PURE_NE
16,11,1,1,0.20533063200234397,PURE_NASH,1,UNIQUE_PURE_NE
16,12,1,1,0.21397818750541156,PURE_NASH,1,UNIQUE_PURE_NE
16,13,1,1,0.1646694920597634,PURE_NASH,1,UNIQUE_PURE_NE
16,14,1,1,0.08825379046828359,PURE_NASH,1,UNIQUE_PURE_NE
16,15,1,1,0.029430599326721197,PURE_NASH,1,UNIQUE_PURE_NE
16,16,1,1,0.004600511555230029,PURE_NASH,1,UNIQUE_PURE_NE
17,0,0,0,5.604959373995611e-10,PURE_NASH,1,UNIQUE_PURE_NE
17,1,0,0,2.383133616094579e-08,PURE_NASH,1,UNIQUE_PURE_NE
17,2,0,0,4.768319880097983e-07,PURE_NASH,1,UNIQUE_PURE_NE
17,3,0,0,5.962966765004105e-06,PURE_NASH,1,UNIQUE_PURE_NE
17,4,0,0,5.2198429371875556e-05,PURE_NASH,1,UNIQUE_PURE_NE
17,5,0,0,0.00033938105607929413,PURE_NASH,1,UNIQUE_PURE_NE
17,5,1,1,5.485389624685537e-08,PURE_NASH,1,UNIQUE_PURE_NE
